First Name,Last Name,Image,School,Source
Jaclyn J,Ho,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xmMdvVUAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=xmMdvVUAAAAJ
Daniel,Hensley,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=pwXzmloAAAAJ
Mathijs De,Vaan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vSbBL9kAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=vSbBL9kAAAAJ
"WJ ``Billy""",Robbins,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NvHQgMwAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=NvHQgMwAAAAJ
Kate,O'NEILL,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YY6NEBQAAAAJ&citpid=7,UC Berkeley,https://scholar.google.com/citations?hl=en&user=YY6NEBQAAAAJ
Michael,Tao,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=P_GSjQMAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=P_GSjQMAAAAJ
Djavan De,Clercq,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9-Q38XYAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=9-Q38XYAAAAJ
Sarah,Carnochan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=byetonAAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=byetonAAAAAJ
Jingtuo,Zhang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hmWc_LIAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=hmWc_LIAAAAJ
Igor,Izyumin,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=LoxUiuoAAAAJ
Shishir,Pandya,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UwUYwNAAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=UwUYwNAAAAAJ
Nike,Walther,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=PJNpIj4AAAAJ
Jenna E,Haines,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ULhrpvwAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ULhrpvwAAAAJ
Vickie,Ye,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Berkeley,https://scholar.google.com/citations?hl=en&user=UFo0PcAAAAAJ
Denis,Titov,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Lvzz8ywAAAAJ&citpid=6,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Lvzz8ywAAAAJ
