First Name,Last Name,Image,School,Source
A.,Zee,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6JE3GOYAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=6JE3GOYAAAAJ
Roland,Geyer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YhCLK5kAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=YhCLK5kAAAAJ
Dmitri,Strukov,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SbPe9WEAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=SbPe9WEAAAAJ
Nancy,Collins,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ZcW3u8gAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=ZcW3u8gAAAAJ
MICHAEL J,DENIRO,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=b0p_CfgAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=b0p_CfgAAAAJ
Hunter S.,Lenihan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=i7R7100AAAAJ&citpid=15,UCSB,https://scholar.google.com/citations?hl=en&user=i7R7100AAAAJ
Fyl,Pincus,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8Yloy5QAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=8Yloy5QAAAAJ
Sanjit K,Mitra,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=cZl8NTcAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=cZl8NTcAAAAJ
Ram,Seshadri,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=WYnzkIIAAAAJ&citpid=7,UCSB,https://scholar.google.com/citations?hl=en&user=WYnzkIIAAAAJ
Kaustav,Banerjee,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zkZqDDcAAAAJ&citpid=4,UCSB,https://scholar.google.com/citations?hl=en&user=zkZqDDcAAAAJ
Michael,Crandall,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=E8gtzoIAAAAJ
Bella,DePaulo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=kCGIDeQAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=kCGIDeQAAAAJ
Kevin,Plaxco,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KHCRTOUAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=KHCRTOUAAAAJ
boris,shraiman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=er7sZioAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=er7sZioAAAAJ
Gary,Charness,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=C2P59v8AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=C2P59v8AAAAJ
Tom,Dunne,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=C1BC1sIAAAAJ
R. ,Sugar,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=Wl3P5gwAAAAJ
Peter C,Ford,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0cFP-WcAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=0cFP-WcAAAAJ
Shelly,Gable,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NTr_FLkAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=NTr_FLkAAAAJ
F. Gregory,Ashby,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=elXDkAwAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=elXDkAwAAAAJ
Linda,Putnam,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=YDk_C9sAAAAJ
Mary,Hegarty,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=lGCG2y4AAAAJ
Ajit Kumar,Mehta,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hzvvESwAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=hzvvESwAAAAJ
Irene J.,Beyerlein,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=XeJafbIAAAAJ
Michael,Gurven,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QdnBHR8AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=QdnBHR8AAAAJ
Tresa,Pollock,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=KffYD3oAAAAJ
Russell,Rumberger,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9zD6jAQAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=9zD6jAQAAAAJ
Bradley R,Hacker,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KSvF4pEAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=KSvF4pEAAAAJ
Robert M.,McMeeking,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=g_JVzmIAAAAJ
Dick,Hebdige,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=7ae7H5UAAAAJ
Divyakant,Agrawal,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=XcaEg-cAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=XcaEg-cAAAAJ
Xifeng,Yan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=XZV2eogAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=XZV2eogAAAAJ
Chetan,Nayak,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=WRL78vEAAAAJ
Gary,Leal,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zL9jxTcAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=zL9jxTcAAAAJ
David,Lea,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lto7l1kAAAAJ&citpid=6,UCSB,https://scholar.google.com/citations?hl=en&user=lto7l1kAAAAJ
Kim,Selkoe,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0vsEnW8AAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=0vsEnW8AAAAJ
Charles,Bazerman,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=JIWTQUAAAAAJ
Michael,Chabinyc,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=Cx709YoAAAAJ
Craig A,Carlson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4Td-fJUAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=4Td-fJUAAAAJ
Horia,Metiu,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=AgIfIdEAAAAJ
Mark A.,Brzezinski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NgJPuK8AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=NgJPuK8AAAAJ
Andrea,Young,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EbqS1EoAAAAJ&citpid=8,UCSB,https://scholar.google.com/citations?hl=en&user=EbqS1EoAAAAJ
M. Kent,Jennings,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=fUKBgZYAAAAJ
Keith C.,Clarke,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=fjZMW1oAAAAJ&citpid=4,UCSB,https://scholar.google.com/citations?hl=en&user=fjZMW1oAAAAJ
Arturo A.,Keller,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zXQpymQAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=zXQpymQAAAAJ
Dirk,Bouwmeester,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=r92BS5wAAAAJ
Diane M,Mackie,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ZHixdagAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=ZHixdagAAAAJ
Igor,Mezic,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=5d9ngqsAAAAJ&citpid=9,UCSB,https://scholar.google.com/citations?hl=en&user=5d9ngqsAAAAJ
Miriam,Metzger,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=2O7ilTkAAAAJ
Charles,Samuel,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=sbI6gvAAAAAJ
Jack M.,Loomis,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=VwO8_O8AAAAJ&citpid=4,UCSB,https://scholar.google.com/citations?hl=en&user=VwO8_O8AAAAJ
Upamanyu,Madhow,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=LBaBtwcAAAAJ
Li-C.,Wang,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=nrwyhOIAAAAJ
Amr El,Abbadi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tNmIw4MAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=tNmIw4MAAAAJ
Eric,McFarland,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=zaBsEQwAAAAJ
Roger M,Nisbet,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=l_9TshUAAAAJ
Carrie V.,Kappel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=icGWVrkAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=icGWVrkAAAAJ
Armand M.,Kuris,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Fx4qe20AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=Fx4qe20AAAAJ
Joseph,Hennawi,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=S0iHKkkAAAAJ
Stefan Th.,Gries,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=VqzneIAAAAAJ&citpid=6,UCSB,https://scholar.google.com/citations?hl=en&user=VqzneIAAAAAJ
Paul,Leonardi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=7GfnCOcAAAAJ&citpid=10,UCSB,https://scholar.google.com/citations?hl=en&user=7GfnCOcAAAAJ
David,Sherman,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=8enJumYAAAAJ
Jan Nederveen,Pieterse,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=k2opPPwAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=k2opPPwAAAAJ
Mike (Michael J),Furlong,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lbZROocAAAAJ&citpid=5,UCSB,https://scholar.google.com/citations?hl=en&user=lbZROocAAAAJ
Cyrus R,Safinya,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KsdmctgAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=KsdmctgAAAAJ
Subhash,Suri,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=VgrH9A8AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=VgrH9A8AAAAJ
andrew,flanagin,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=nbvdjK0AAAAJ
Gretchen E.,Hofmann,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-PWYRzIAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=-PWYRzIAAAAJ
Alice,Alldredge,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=SG5c300AAAAJ
GR,Odette,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=lkvU_xwAAAAJ
Steve,Giddings,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=WKmeLS0AAAAJ
Rachel,Segalman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ZBsS0W4AAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=ZBsS0W4AAAAJ
Ruth,Finkelstein,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=JoFVg7cAAAAJ
Alan T.,Murray,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Raj7sewAAAAJ&citpid=14,UCSB,https://scholar.google.com/citations?hl=en&user=Raj7sewAAAAJ
Phillip,Christopher,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pzwlr-gAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=pzwlr-gAAAAJ
Cheryl J.,Briggs,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=q0xdxtsAAAAJ&citpid=4,UCSB,https://scholar.google.com/citations?hl=en&user=q0xdxtsAAAAJ
M. Cristina,Marchetti,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=OBTWT_gAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=OBTWT_gAAAAJ
Deron,Burkepile,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lOhiBXAAAAAJ&citpid=5,UCSB,https://scholar.google.com/citations?hl=en&user=lOhiBXAAAAAJ
Douglas J,Kennett,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=DIFClbMAAAAJ
Helen Greenwood,Hansma,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=_4jz5LkAAAAJ
Mark JW,Rodwell,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=u_C8sbEAAAAJ
Anton Van der,Ven,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=jcF7g_EAAAAJ
Mahdi,Abu-Omar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QQOBivoAAAAJ&citpid=5,UCSB,https://scholar.google.com/citations?hl=en&user=QQOBivoAAAAJ
Christopher,Costello,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=38CdyQoAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=38CdyQoAAAAJ
Patricia,Holden,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=UgmA89cAAAAJ
Mattanjah de,Vries,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=C4beADUAAAAJ
Shane,Jimerson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=M6lqMDkAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=M6lqMDkAAAAJ
Roger,Friedland,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2qGVuLQAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=2qGVuLQAAAAJ
Dahlia,malkhi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=A_VZ7N0AAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=A_VZ7N0AAAAJ
Jean,Carlson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ajm0ijIAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=Ajm0ijIAAAAJ
Uta,Passow,https://scholar.google.com/citations/images/avatar_scholar_128.png,UCSB,https://scholar.google.com/citations?hl=en&user=tmsLvH0AAAAJ
Bodo,Bookhagen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_UuIymgAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=_UuIymgAAAAJ
Shelly,Lundberg,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=uEhRnHIAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=uEhRnHIAAAAJ
Gerald H.,Jacobs,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Jq1Z04MAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=Jq1Z04MAAAAJ
Tobias,Höllerer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=008lr2cAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=008lr2cAAAAJ
