First Name,Last Name,Image,School,Source
Sina,Dehghan,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=K_1PATYAAAAJ
Mrittunjoy,Sarker,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=oSAJCOwAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=oSAJCOwAAAAJ
"Joseph Pazzi,",Ph.D.,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=odbcLOQAAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=odbcLOQAAAAJ
Jacob,Rafati,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pfRSp-IAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=pfRSp-IAAAAJ
Ziqi,Liu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_AjLyLsAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=_AjLyLsAAAAJ
Val JP,Syverson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xZZM1EMAAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=xZZM1EMAAAAJ
Kuan-Chih,Huang,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=9tPZXEcAAAAJ
Austin,Perry,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=WMzJAcAAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=WMzJAcAAAAAJ
Derek,Hollenbeck,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SnecFpAAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=SnecFpAAAAAJ
Holly F,Swift,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=j03s9UUAAAAJ
Kai,Liu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=C40oXOUAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=C40oXOUAAAAJ
Lian,Wong,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=h-i88j4AAAAJ
Di,Wu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ApsR1ioAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=ApsR1ioAAAAJ
