First Name,Last Name,White,Black,Asian,Other,Prediction,Confidence,Ground_Truth
Ji,Man Choi,9.59e-05,8.6e-07,1.05e-05,5.87e-07,Asian,0.969873309,Asian
Jimmy,Herget,0.911939025,3.88e-05,0.001048948,0.037835002,White,0.911939025,White
Jimmy,Lambert,0.836272895,2.61e-06,1.83e-05,0.000769205,White,0.836272895,White
Jimmy,Yacabonis,0.989052832,2.2e-05,5.52e-05,0.003870875,White,0.989052832,White
JJ,Bleday,0.769277453,4.67e-05,0.000295726,0.044253767,White,0.769277453,White
Jo,Adell,2.44e-05,0.995271504,6.33e-05,8.4e-06,Black,0.995271504,Black
Joan,Adon,8.57e-05,0.987905622,0.000272741,0.000163971,Black,0.987905622,Black
Joc,Pederson,0.997112393,3.33e-07,9.01e-06,0.000219301,White,0.997112393,White
Joe,Barlow,0.997881234,1.16e-07,1.74e-06,0.000229376,White,0.997881234,White
Joe,Dunand,0.007375088,0.027115168,0.005964281,0.000454791,Asian,0.661630988,White
Joe,Kelly,0.963779747,4.37e-05,0.000129497,0.010280753,White,0.963779747,White
Joe,Mantiply,0.999322057,1.96e-07,3.08e-06,0.000169762,White,0.999322057,White
Joe,Musgrove,0.942334414,5.97e-05,2.27e-05,0.025363198,White,0.942334414,White
Joe,Perez,0.901595831,1.15e-05,0.000485172,0.039911833,White,0.901595831,White
Joe,Ryan,0.19613485,5.34e-05,8.27e-05,0.228090793,Other,0.552257121,White
Joe,Smith,0.728251219,3.21e-06,0.000235184,0.105170034,White,0.728251219,White
Joel,Kuhnel,0.996929348,6.39e-07,1.21e-06,0.000428614,White,0.996929348,White
Joel,Payamps,0.013788165,0.002844281,0.000835954,0.005802903,Other,0.733487129,Other
Joey,Bart,0.995437443,6.73e-07,1.02e-05,0.00162867,White,0.995437443,White
Joey,Gallo,0.938951135,2.53e-07,1.19e-06,0.001211663,White,0.938951135,White
Joey,Krehbiel,0.988067746,2.73e-06,1.72e-05,0.00433989,White,0.988067746,White
Joey,Meneses,0.581889391,0.00020483,0.002494461,0.023412097,White,0.581889391,White
Joey,Votto,0.938070893,5.09e-05,0.000107116,0.022620872,White,0.938070893,White
Joey,Wendle,0.961601675,2.85e-06,0.000139037,0.010844137,White,0.961601675,White
Joey,Wentz,0.99826932,8.68e-07,3.96e-06,0.000698523,White,0.99826932,White
Johan,Camargo,0.027885808,0.116884708,0.004350171,0.001170759,Other,0.828019202,Other
Johan,Oviedo,0.009980235,0.098855674,0.005076068,0.000130027,Other,0.833706141,Other
John,Brebbia,0.999987602,4.87e-08,1.74e-07,5.05e-06,White,0.999987602,White
John,King,0.933737397,8.06e-07,2.27e-05,0.010586651,White,0.933737397,White
John,Means,0.999530792,6.85e-08,1.27e-06,8.62e-05,White,0.999530792,White
John,Schreiber,0.990812838,2.19e-06,1.49e-05,0.002746325,White,0.990812838,White
Johnny,Cueto,3.93e-06,0.999703109,4.09e-06,4.57e-06,Black,0.999703109,Black
JoJo,Romero,0.145323381,7.52e-05,0.000214842,0.171151191,Other,0.674398601,Other
Jon,Berti,0.91345787,4.35e-05,9.6e-06,0.008634117,White,0.91345787,White
Jon,Gray,0.999872804,2.41e-07,3.67e-07,5.69e-05,White,0.999872804,White
Jonah,Bride,0.969596684,6.48e-06,9.5e-06,0.009926122,White,0.969596684,White
Jonah,Heim,0.993911266,1.74e-06,3.73e-06,0.00171558,White,0.993911266,White
Jonathan,Aranda,0.338772804,0.000248272,0.000204558,0.094509594,Other,0.543595254,Other
Jonathan,Davis,1.6e-07,0.999984384,3.84e-07,1.79e-07,Black,0.999984384,Black
Jonathan,Heasley,0.998986423,4.86e-07,6.6e-07,0.000247134,White,0.998986423,White
Jonathan,India,0.766028941,5.06e-05,4.53e-05,0.090804748,White,0.766028941,White
Jonathan,Schoop,0.000932413,0.4213368,0.010983329,0.000842114,Asian,0.423881918,Black
Jonathan,Villar,0.019540027,0.084015056,0.000505919,0.351975471,Other,0.432993054,Other
Jordan,Diaz,0.064658009,0.001515743,0.007704241,0.003479818,Other,0.714109123,Other
Jordan,Groshans,0.994538844,9.55e-07,6.54e-06,0.00082639,White,0.994538844,White
Jordan,Hicks,0.049964674,0.013487718,0.003917687,0.001561529,Other,0.883032858,Black
Jordan,Holloway,0.971519887,1.52e-06,2.39e-05,0.003267149,White,0.971519887,White
Jordan,Luplow,0.997452199,2.03e-06,9.57e-06,0.000906029,White,0.997452199,White
Jordan,Lyles,0.99974817,3.67e-07,5.5e-07,7.26e-05,White,0.99974817,White
Jordan,Montgomery,0.879390657,0.000149787,2.1e-05,0.011344554,White,0.879390657,White
Jordan,Romano,0.986366034,2.79e-06,1.13e-05,0.006475084,White,0.986366034,White
Jordan,Sheffield,0.015880885,0.020808673,0.000271406,0.008271441,Other,0.713084936,White
Jordan,Weems,0.999499917,7.44e-08,1.14e-06,0.000230354,White,0.999499917,White
Jorge,Alcala,0.000512824,0.864642382,0.000614777,8.86e-05,Black,0.864642382,Black
Jorge,Alfaro,0.070574671,0.000286515,0.002827413,0.000947852,Other,0.90783155,Other
Jorge,Mateo,2.3e-07,0.999893546,1.81e-06,3.05e-07,Black,0.999893546,Black
Jorge,Polanco,0.000272682,0.906056464,0.000534043,0.000277306,Black,0.906056464,Black
Jorge,Soler,8.28e-06,0.997890294,3.54e-05,8.32e-07,Black,0.997890294,Black
Jose,Altuve,0.366253883,0.002964821,0.00665247,0.028001498,White,0.366253883,White
Jose,Alvarez,0.657880366,0.003595059,8.97e-05,0.052104715,White,0.657880366,White
Jose,Barrero,3.8e-05,0.992979109,7.73e-05,6.3e-06,Black,0.992979109,Black
Jose,Cuas,0.000148695,0.975730956,0.000516139,3.95e-05,Black,0.975730956,Black
Jose,Herrera,0.134436697,0.000499435,0.001498893,0.016252184,Other,0.826951325,Other
Jose,Miranda,0.798088849,2.23e-05,9.96e-05,0.006569234,White,0.798088849,White
Jose,Rojas,0.027981805,0.158123717,0.000255718,0.000858118,Other,0.739966273,Other
Jose,Siri,0.023433141,0.0191982,0.000182808,0.079226024,Other,0.759204686,Other
Jose,Trevino,0.185107842,0.000404551,0.003037272,0.024244703,Other,0.76594162,Other
Josh,Bell,2.85e-06,0.999639511,3.71e-06,2.28e-07,Black,0.999639511,Black
Josh,Donaldson,0.98980242,7.15e-07,2.67e-05,0.000496691,White,0.98980242,White
Josh,Fleming,0.988319516,3.24e-06,3.62e-05,0.003789716,White,0.988319516,White
Josh,Hader,0.924925268,1.13e-05,8.95e-06,0.000649539,White,0.924925268,White
Josh,Harrison,1.61e-07,0.999717534,9.64e-07,6.77e-07,Black,0.999717534,Black
Josh,Jung,0.973399937,4.58e-06,0.000154709,0.007763826,White,0.973399937,White
Josh,Lester,0.759794176,4.01e-05,0.000365324,0.007073241,White,0.759794176,White
Josh,Lowe,0.965764582,1.06e-05,2.76e-05,0.007751659,White,0.965764582,White
Josh,Naylor,0.231819913,0.001789788,3.48e-05,0.002148425,Other,0.736295938,Other
Josh,Palacios,0.000276597,0.852470517,3.9e-05,3.67e-05,Black,0.852470517,Black
Josh,Rogers,0.348148108,0.000107082,0.000550989,0.000199393,Asian,0.548886478,White
Josh,Rojas,0.07429792,0.000215077,0.003158176,0.045890395,Other,0.724065185,Other
Josh,Sborz,0.998915315,3.69e-07,1.95e-06,0.000123969,White,0.998915315,White
Josh,H. Smith,0.929250777,2.56e-06,3.03e-05,0.008820471,White,0.929250777,White
Josh,Staumont,0.998852372,9.52e-08,5.51e-07,0.000169075,White,0.998852372,White
Josh,VanMeter,0.998135448,1.1e-06,1.01e-05,0.000755704,White,0.998135448,White
Josh,Winckowski,0.957582772,6.47e-06,1.9e-05,0.003064869,White,0.957582772,White
Josh,Winder,0.996883214,5.2e-07,7.9e-06,0.000699816,White,0.996883214,White
Josiah,Gray,2.83e-06,0.999579012,6.54e-06,4.21e-07,Black,0.999579012,Black
Jovani,Moran,0.211358905,0.000288995,0.001168453,0.006647334,Other,0.773354173,Other
JP,Sears,0.999279797,3.94e-07,3.19e-06,0.0003085,White,0.999279797,White
JT,Brubaker,0.998779118,3.03e-07,2.35e-06,0.000493022,White,0.998779118,White
JT,Chargois,0.171761543,0.000160489,4.59e-05,0.267982095,Other,0.405021161,White
JT,Riddle,0.976072252,7.83e-07,7.48e-06,0.009357456,White,0.976072252,White
Juan,Lagares,0.045139849,0.00204492,0.003692003,0.00156713,Other,0.874102354,Other
Juan,Minaya,0.000673702,0.671368241,0.002652375,0.00569373,Black,0.671368241,Black
Juan,Soto,0.004258378,0.004696466,0.004007719,0.00010322,Asian,0.755666614,Black
Juan,Yepez,0.155239344,0.001604439,0.000252453,0.007738109,Other,0.819455147,Other
Julian,Merryweather,0.894881546,5.71e-05,2.76e-05,0.037710831,White,0.894881546,White
Jurickson,Profar,8.86e-06,0.99608314,5.2e-05,9.7e-06,Black,0.99608314,Black
Justin,Bruihl,0.997157693,1.66e-07,3.56e-06,0.001124572,White,0.997157693,White
Justin,Dunn,4.58e-07,0.999459445,9.78e-07,1.18e-06,Black,0.999459445,Black
Justin,Grimm,0.991859138,7e-06,6.08e-06,0.003453554,White,0.991859138,White
Justin,Lawrence,0.038466208,0.001404291,0.003493868,0.008099235,Other,0.868417382,Other
Justin,Steele,0.997587681,7.24e-07,1.07e-05,0.00063492,White,0.997587681,White
Justin,Topa,0.881251156,3.24e-05,5.1e-05,0.050419591,White,0.881251156,White
Justin,Turner,0.987049878,3.33e-05,0.000170032,0.002183401,White,0.987049878,White
Justin,Upton,2.35e-07,0.999863863,1.44e-06,2.72e-07,Black,0.999863863,Black
Justin,Verlander,0.956078947,9.72e-06,5.48e-05,0.018297128,White,0.956078947,White
Justin,Wilson,0.999617219,1.14e-07,1.59e-06,0.000132782,White,0.999617219,White
Justus,Sheffield,0.009859059,0.12558265,0.000333821,0.000364751,Other,0.822615385,White
Ka'ai,Tom,0.054115165,0.008978074,0.005017085,0.000477385,Other,0.903335094,Asian
Kaleb,Ort,0.938800216,3.67e-05,0.000478284,0.004608928,White,0.938800216,White
Ke'Bryan,Hayes,4.37e-07,0.999145508,2.72e-06,3.75e-07,Black,0.999145508,Black
Keegan,Akin,0.964995027,3.38e-06,2.77e-05,0.014433247,White,0.964995027,White
Keegan,Thompson,0.966115534,2.64e-06,3.6e-05,0.001782612,White,0.966115534,White
Keibert,Ruiz,0.051556833,0.139884174,0.000980292,0.009207672,Other,0.769832253,Other
Ken,Giles,0.966287553,0.000187772,9.65e-05,0.010868139,White,0.966287553,White
Ken,Waldichuk,0.988216817,5.14e-06,6.49e-05,0.001853363,White,0.988216817,White
Kendall,Graveman,0.210007787,8.29e-07,9.52e-07,0.002218707,Other,0.787220597,White
Kenley,Jansen,6.43e-05,0.967419982,2.46e-05,9.55e-05,Black,0.967419982,Black
Kenny,Rosenberg,0.993632019,1.68e-06,2.01e-05,0.00187555,White,0.993632019,White
Kerry,Carpenter,0.993162513,8.71e-07,1.86e-05,0.00134802,White,0.993162513,White
Kervin,Castro,0.085408188,0.001847412,0.007842307,0.110515311,Other,0.760536075,Other
Keston,Hiura,0.000274558,1.87e-06,4.5e-05,2.03e-06,Asian,0.880422831,Asian
Ketel,Marte,0.000221976,0.97476542,0.000141644,0.00013648,Black,0.97476542,Black
Kevin,Gausman,0.998682082,5.98e-07,2.57e-06,0.00058742,White,0.998682082,White
Kevin,Ginkel,0.9886325,6.36e-06,1.01e-05,0.002530089,White,0.9886325,White
Kevin,Herget,0.994905114,1.79e-06,3.32e-06,0.002496058,White,0.994905114,White
Kevin,Kiermaier,0.982317448,2.24e-05,2.29e-05,0.008230669,White,0.982317448,White
Kevin,Newman,0.996852934,3.65e-06,2.24e-05,0.000747207,White,0.996852934,White
Kevin,Padlo,0.979375303,8.77e-06,6.93e-05,0.004864924,White,0.979375303,White
Kevin,Pillar,0.911919713,7.19e-06,6.06e-05,0.020930473,White,0.911919713,White
Kevin,Plawecki,0.999599755,2.3e-07,2.19e-06,0.000171477,White,0.999599755,White
Kevin,Smith,0.846993029,5.63e-06,3.98e-06,0.004436248,White,0.846993029,White
Keynan,Middleton,0.023785373,0.0553426,0.000639129,0.012372117,Other,0.827681959,Black
Khalil,Lee,2.67e-06,0.99973613,3.34e-06,3.08e-06,Black,0.99973613,Black
Kirby,Snead,0.989493906,2.07e-06,1.52e-05,0.001369487,White,0.989493906,White
Kirby,Yates,0.997820258,4.74e-06,4.17e-06,0.000598572,White,0.997820258,White
Kirk,McCarty,0.994682729,1.15e-06,4.18e-06,0.000654187,White,0.994682729,White
Kodi,Whitley,0.51812607,0.000110855,0.000105401,0.023425005,White,0.51812607,White
Kody,Clemens,0.995232522,3.52e-06,4.41e-05,0.001590022,White,0.995232522,White
Kohei,Arihara,0.000738671,2.03e-06,2.54e-05,4.59e-06,Asian,0.981061876,Asian
Kolby,Allard,0.998057187,5.84e-07,1.49e-06,0.000189736,White,0.998057187,White
Kole,Calhoun,0.994626224,9.98e-07,3.3e-05,0.000330537,White,0.994626224,White
Kolten,Wong,0.009026474,0.013251794,0.002001284,2.25e-05,Asian,0.695638597,Asian
Konnor,Pilkington,0.999903083,5.5e-08,1.33e-07,2.14e-05,White,0.999903083,White
Korey,Lee,0.873692036,9.08e-06,0.000118663,0.001375418,White,0.873692036,White
Kramer,Robertson,0.655328751,7.35e-05,0.00021974,0.05010175,White,0.655328751,White
Kris,Bryant,0.894036233,1.12e-05,2.39e-05,0.025387643,White,0.894036233,White
Kris,Bubic,0.998443067,3.34e-07,2.13e-06,0.000203373,White,0.998443067,White
Kurt,Suzuki,0.000242671,6.44e-05,0.000370539,1.54e-06,Asian,0.54387331,Asian
Kutter,Crawford,0.830033064,0.000134332,0.000140275,0.081360854,White,0.830033064,White
Kyle,Barraclough,0.375821173,0.000243993,0.000314997,0.280052572,White,0.375821173,White
Kyle,Bradish,0.999457419,8.16e-08,1.09e-06,3.9e-05,White,0.999457419,White
Kyle,Crick,0.999565423,8.84e-08,1.9e-06,3.71e-05,White,0.999565423,White
Kyle,Dowdy,0.990695953,2.43e-06,7.29e-06,0.001899747,White,0.990695953,White
Kyle,Farmer,0.998014688,4.23e-07,2.78e-06,0.000307474,White,0.998014688,White
Kyle,Finnegan,0.883025587,0.001083664,0.000646905,0.012033538,White,0.883025587,White
Kyle,Freeland,0.994788289,3.83e-05,5.81e-05,0.000953017,White,0.994788289,White
Kyle,Garlick,0.999811828,3.88e-07,2.17e-06,7.99e-05,White,0.999811828,White
Kyle,Gibson,0.960784197,4.3e-05,0.000154743,0.000770872,White,0.960784197,White
Kyle,Hendricks,0.973327696,2.69e-07,4.75e-06,0.002548249,White,0.973327696,White
Kyle,Higashioka,0.902724385,1.93e-06,0.000373479,0.0013355,White,0.902724385,White
Kyle,Isbel,0.879428208,2.74e-07,4.02e-06,0.000853395,White,0.879428208,White
Kyle,Lewis,1.49e-06,0.995405793,6.08e-06,2.61e-06,Black,0.995405793,Black
Kyle,Muller,0.426988989,0.000113927,7.31e-05,0.163030565,White,0.426988989,White
Kyle,Nelson,0.93576622,1.61e-05,0.000119582,0.013062375,White,0.93576622,White
Kyle,Schwarber,0.284419298,0.001737869,0.001121028,0.000706677,Other,0.702885985,White
Kyle,Stowers,0.936614931,3.74e-06,4.05e-05,0.000263068,White,0.936614931,White
Kyle,Tucker,0.995189667,1.37e-07,6.29e-07,0.000515116,White,0.995189667,White
Kyle,Tyler,0.996249259,3.86e-08,2e-06,0.000136973,White,0.996249259,White
Kyle,Wright,0.999197662,4.83e-07,6.37e-06,0.000159073,White,0.999197662,White
LaMonte,Wade Jr.,0.014746728,0.181475848,0.001377631,0.010382632,Other,0.63284111,Other
Lance,Lynn,0.992506683,6.85e-06,2.01e-05,0.000888285,White,0.992506683,White
Lance,McCullers Jr.,0.289341897,0.001435166,0.00043095,0.264224768,Other,0.439472824,White
Lane,Thomas,0.999278963,2.34e-07,5.49e-07,0.000192857,White,0.999278963,White
Lars,Nootbaar,0.447117865,0.000184822,0.001374225,0.000613093,White,0.447117865,White
Lenyn,Sosa,0.013235127,0.052912772,0.026531225,0.000493392,Other,0.729206026,Other
Leody,Taveras,0.000313628,0.970319927,0.000646211,0.000556912,Black,0.970319927,Black
Lewis,Brinson,1.18e-05,0.962315798,2.64e-05,3.11e-05,Black,0.962315798,Black
Liam,Hendriks,0.999576509,7.07e-07,2.7e-06,0.000129473,White,0.999576509,White
Liover,Peguero,9.96e-06,0.997765779,5.84e-05,4.98e-06,Black,0.997765779,Black
Livan,Soto,0.053964589,0.005187166,0.036191031,0.025027486,Other,0.735306442,Other
Locke,St. John,0.980425835,8.03e-06,0.00010702,0.002341799,White,0.980425835,White
Logan,Allen,0.905914605,0.00010197,2.56e-05,0.025213184,White,0.905914605,White
Logan,Gilbert,0.995211542,1.95e-06,8.4e-06,0.000876687,White,0.995211542,White
Logan,Gillaspie,0.999322176,1.32e-06,1.63e-06,9.22e-05,White,0.999322176,White
Logan,O'Hoppe,0.216744125,0.000133941,0.001045814,0.00054238,Other,0.775342762,White
Logan,Webb,0.999581993,1.79e-07,1.2e-06,4.39e-05,White,0.999581993,White
Lorenzo,Cain,6.05e-07,0.999402761,3.14e-06,1.62e-06,Black,0.999402761,Black
Lou,Trivino,0.507809281,6.59e-06,5.43e-05,0.063122123,White,0.507809281,White
Louie,Varland,0.999892831,1.75e-07,2.17e-07,1.89e-05,White,0.999892831,White
Louis,Head,0.961757123,5.01e-05,1.97e-05,0.007424091,White,0.961757123,White
Lourdes,Gurriel Jr.,0.056196358,0.003491323,0.012557998,0.00158766,Other,0.888798594,Other
Lucas,Gilbreath,0.984602571,8.98e-06,1.13e-05,0.006741791,White,0.984602571,White
Lucas,Giolito,0.848583817,0.000216637,2.59e-05,0.03080428,White,0.848583817,White
Lucas,Luetge,0.89349544,2.54e-07,1.93e-06,0.000807915,White,0.89349544,White
Lucas,Sims,0.922405362,1.9e-05,0.000219884,0.002699561,White,0.922405362,White
Lucius,Fox,3.26e-07,0.999828458,6.2e-07,2.26e-07,Black,0.999828458,Black
Luis,Arraez,0.007858002,0.009431648,0.007421106,0.001754926,Other,0.523176312,Other
Luis,Barrera,0.298136324,0.001526876,0.000803858,0.168468207,Other,0.523002088,Other
Luis,Campusano,0.016223859,0.193979219,0.001720272,0.000802961,Other,0.761733711,Other
Luis,Castillo,0.031509865,0.005304521,0.002780663,0.00197805,Other,0.826577961,Other
Luis,Castillo,0.031509854,0.005304527,0.002780662,0.001978049,Other,0.826577663,Other
Luis,Cessa,0.119504511,0.001813878,0.00264521,0.004790336,Other,0.850917101,Other
Luis,Garcia,0.000428692,0.353820354,0.004316669,6.87e-05,Asian,0.465696573,Other
Luis,Gil,0.013840294,0.106240921,0.006288848,0.005741542,Other,0.743639529,Other
Luis,Guillorme,0.315250009,0.000402215,0.000915113,0.060095936,Other,0.618478835,Other
Luis,Liberato,0.028588921,0.233122215,0.000230888,0.01082606,Other,0.711004019,Other
Luis,F. Ortiz,0.01306009,0.00017221,0.010057894,0.000299384,Other,0.634290814,Other
Luis,L. Ortiz,0.003583654,0.116760485,0.023835564,0.000645761,Asian,0.402710348,Other
Luis,Perdomo,9.38e-05,0.988748789,5.22e-05,5.03e-05,Black,0.988748789,Black
Luis,Rengifo,0.000337667,0.937072158,0.000156237,0.00411579,Black,0.937072158,Black
Luis,Robert Jr.,3.41e-06,0.999842286,6.13e-06,1.19e-06,Black,0.999842286,Black
Luis,Severino,2.58e-06,0.999796093,3.46e-06,1.41e-06,Black,0.999796093,Black
Luis,Torrens,0.291890204,0.000209026,0.000148222,0.003311072,Other,0.693513989,Other
Luke,Bard,0.97995466,1.38e-05,0.000125365,0.008401736,White,0.97995466,White
Luke,Barker,0.982509136,6.5e-07,8.56e-07,0.000513885,White,0.982509136,White
Luke,Farrell,0.842598677,5.05e-05,0.000469818,0.003849078,White,0.842598677,White
Luke,Maile,0.107813902,0.000499896,0.002758969,0.05952644,Other,0.787486494,White
Luke,Raley,0.999951243,3.49e-08,1.07e-07,1.15e-05,White,0.999951243,White
Luke,Voit,0.991215229,1.49e-06,1.01e-05,0.002596102,White,0.991215229,White
Luke,Weaver,0.987900972,4.63e-06,9.71e-06,0.00541357,White,0.987900972,White
Luke,Williams,0.867318392,7.47e-06,8.01e-05,0.005351395,White,0.867318392,White
MacKenzie,Gore,0.964793146,2.55e-06,6.51e-06,0.016731543,White,0.964793146,White
Madison,Bumgarner,0.980804622,9.75e-06,7.09e-06,0.003996164,White,0.980804622,White
Magneuris,Sierra,2.1e-06,0.999274671,8.18e-06,1.37e-06,Black,0.999274671,Black
