First Name,Last Name,White,Black,Asian,Other,Highest Prob. Score
Javier Assad,,0.26334676146507263,0.00010812868276843801,0.7198663359013153,0.016678746789693832,Asian
Javier B�ez,,0.021366341039538383,0.08442860841751099,0.5669005759991705,0.3273044421803206,Asian
Javy Guerra,,0.07304712384939194,0.0029650507494807243,0.058849773835390806,0.8651381283998489,Other
Jay Jackson,,0.00021134928101673722,0.9172477722167969,0.08110939018661156,0.0014315411026473157,Black
Jaylin Davis,,4.6009867219254375e-05,0.9883860349655151,0.009776592865819111,0.0017912981275003403,Black
Jazz Chisholm Jr.,,2.077140948131273e-07,0.9962550401687622,0.003711219991600956,3.361869175932952e-05,Black
Jeff Brigham,,0.9880257248878479,8.102929132292047e-05,0.008698784955868177,0.003194452030584216,White
Jeff Hoffman,,0.5834532380104065,0.0008116557146422565,0.13692112872377038,0.27881400287151337,White
Jeimer Candelario,,0.0022769214119762182,0.26439398527145386,0.6870288029313087,0.04630027071107179,Asian
Jerad Eickhoff,,0.09764519333839417,0.09261545538902283,0.37717250222340226,0.4325668439269066,Other
Jerar Encarnacion,,1.6278676412184723e-05,0.9835854768753052,0.01487634883960709,0.001521920712548308,Black
Jeremiah Estrada,,0.0022248090244829655,0.022329937666654587,0.9359248646069318,0.039520392660051584,Asian
Jeremy Beasley,,0.04664440453052521,0.6754147410392761,0.10665851598605514,0.1712823174893856,Black
Jesse Chavez,,0.6149868369102478,0.00027564173797145486,0.22273191483691335,0.16200563497841358,White
Jesus Cruz,,0.0020090932957828045,0.024641405791044235,0.9366422081366181,0.036707305640447885,Asian
Jes�s Aguilar,,7.096909394022077e-05,0.9943336248397827,0.00178498097739066,0.003810470530879684,Black
Jeter Downs,,0.0003662059607449919,0.8042951822280884,0.18463360145688057,0.010705030348617584,Black
Jeurys Familia,,0.0003415599639993161,0.8355743885040283,0.15518115321174264,0.008902881061658263,Black
Jharel Cotton,,2.0637861553041148e-07,0.9997075200080872,0.0002571093652079526,3.5160367801267967e-05,Black
Jhoan Duran,,0.00196123612113297,0.12154281139373779,0.765982246492058,0.1105137689737603,Asian
Jhonathan Diaz,,0.9712989926338196,2.6430012439959683e-05,0.0009196789833367802,0.027754839975386858,White
Jhoulys Chac�n,,0.001868744962848723,0.006211934145539999,0.8781499122269452,0.11376950319390744,Asian
Ji Hwan Bae,,5.0495207688072696e-05,5.489962859428488e-06,0.9998702778812003,7.382726016658125e-05,Asian
Ji-Man Choi,,5.1942675781901926e-05,5.406338914326625e-06,0.999908944110075,3.3651784406174556e-05,Asian
Jimmy Herget,,0.3188595771789551,0.052795931696891785,0.05829261615872383,0.5700518749654293,Other
Jimmy Lambert,,0.12297821044921875,0.015267460606992245,0.010794743546284735,0.8509596288204193,Other
JJ Bleday,,0.9545224905014038,4.9833070079330355e-05,0.0014537285642290954,0.0439740177243948,White
Jo Adell,,0.00011864363477798179,0.9699448943138123,0.02625816682120785,0.0036783353170903865,Black
Joan Adon,,0.0004507032863330096,0.34157460927963257,0.5882340120151639,0.06974067632108927,Asian
Joe Barlow,,0.758268415927887,0.0011825638357549906,0.05074994312599301,0.1897989809513092,White
Joe Dunand,,9.270505688618869e-05,9.880814468488097e-05,0.999196171771473,0.0006123030361777637,Asian
Joe Jim�nez,,0.0030177354346960783,0.011619310826063156,0.8541370653547347,0.13122588011901826,Asian
Joe Kelly,,0.21981291472911835,0.01207896787673235,0.2927406709641218,0.4753674939274788,Other
Joel Kuhnel,,0.8704545497894287,0.000258011685218662,0.008178805466741323,0.12110851891338825,White
Joey Bart,,0.6319459676742554,0.0035357000306248665,0.05996486940421164,0.30455347895622253,White
Joey Gallo,,0.1684931069612503,0.015444118529558182,0.03532691881991923,0.7807358503341675,Other
Joey Krehbiel,,0.3202986717224121,0.029335157945752144,0.3093109577894211,0.3410552442073822,Other
Johan Camargo,,0.0004537301429081708,0.5844352841377258,0.3629069980524946,0.052204041079676244,Black
John Brebbia,,0.9873429536819458,1.7491591279394925e-05,0.0010415244250907563,0.011598058859817684,White
John King,,0.9485411643981934,1.6216376025113277e-05,0.0005202631436986849,0.05092235840857029,White
Johnny Cueto,,8.827350939100143e-06,0.9977419376373291,0.0020466952410060912,0.0002026539082180534,Black
Jon Berti,,0.014192919246852398,0.9405137896537781,0.02296097179350909,0.022332326043397188,Black
Jon Gray,,0.968087375164032,5.0961658416781574e-05,0.00032535155696677975,0.031536273658275604,White
Jonah Bride,,0.9178141951560974,6.717375799780712e-05,0.0012388553441269323,0.08087976276874542,White
Jonah Heim,,0.5649999380111694,0.006602098233997822,0.010719187324866652,0.4176788330078125,White
Jonathan Aranda,,0.00879225879907608,0.04129474237561226,0.8026785552501678,0.14723439095541835,Asian
Jonathan Ara�z,,0.016146985813975334,0.1130506843328476,0.4537609685212374,0.4170413501560688,Asian
Jonathan Davis,,3.4775164294842398e-06,0.9992389678955078,0.0006981903798077838,5.9371466818447516e-05,Black
Jonathan Heasley,,0.3769490420818329,0.1931399405002594,0.019473310792818666,0.41043776273727417,Other
Jonathan Hern�ndez,,0.08742788434028625,0.05234644562005997,0.07401321711950004,0.7862125262618065,Other
Jonathan India,,0.01583831198513508,0.5121140480041504,0.04470096458680928,0.42734665982425213,Black
Jordan Diaz,,0.12442547082901001,0.01726427674293518,0.2232670933008194,0.6350431367754936,Other
Jordan Groshans,,0.9379671812057495,0.00023332856653723866,0.0013844889399479143,0.06041514687240124,White
Jordan Hicks,,0.01674223504960537,0.11050302535295486,0.044819806644227356,0.8279349624644965,Other
Jordan Holloway,,0.9181309342384338,8.387066191062331e-05,0.0010864704890991561,0.08069865964353085,White
Jorge Alcala,,0.00035402097273617983,0.4178622364997864,0.5675416479352862,0.014242114557418972,Asian
Jorge Alfaro,,0.013797643594443798,0.2880065143108368,0.6355966511182487,0.06259919237345457,Asian
Jose Altuve,,0.0042971838265657425,0.001270867302082479,0.9742663206125144,0.020165591966360807,Asian
Jose Alvarez,,0.27649933099746704,0.007151502650231123,0.003370463557075709,0.712978757917881,Other
Jose Barrero,,3.241111699026078e-05,0.9920195937156677,0.005908973660552874,0.0020389868050187943,Black
Jose Butto,,0.020929433405399323,0.00045818559010513127,0.9690971602321952,0.009515187935903668,Asian
Jose Cuas,,6.637306796619669e-05,0.6148073673248291,0.3763209142489359,0.008805388355540344,Black
Jose Herrera,,0.0008263971540145576,0.0006352512864395976,0.9956016087471653,0.0029367437382461503,Asian
Josh Bell,,0.0007086426485329866,0.9753177165985107,0.02121147676371038,0.0027621008921414614,Black
Josh Donaldson,,0.048622485250234604,0.0002545179158914834,0.946166610076034,0.004956366610713303,Asian
Josh Fleming,,0.004804085940122604,0.0069838762283325195,0.9715299880081147,0.016682126559317112,Asian
Josh Hader,,0.009276066906750202,0.0012506535276770592,0.9829470342810964,0.006526231998577714,Asian
Josh Harrison,,2.394858029219904e-06,0.9995325803756714,0.0004129823937546462,5.20689350196335e-05,Black
Josh Jung,,0.9720640182495117,0.00018349013407714665,0.01781913443119265,0.009933409746736288,White
Josiah Gray,,4.4486692786449566e-05,0.9704536199569702,0.028253249067347497,0.0012485761453717714,Black
Jos� Abreu,,0.0034674894995987415,0.004607669077813625,0.9769009318988537,0.015023919579107314,Asian
Jos� Alvarado,,3.760070103453472e-05,0.0030997483991086483,0.9960805808077566,0.0007820619598533085,Asian
Jos� Azocar,,1.2383547982608434e-05,0.1999719887971878,0.7984554344802746,0.0015602570420014672,Asian
Jos� Berr�os,,0.0032909554429352283,0.006738456431776285,0.9792587058473146,0.010711947223171592,Asian
Jos� Castillo,,0.062383659183979034,0.028513070195913315,0.43148278282023966,0.4776205103844404,Other
Jos� Cisnero,,5.770042207586812e-06,0.9929248094558716,0.00670977281879459,0.0003597146787797101,Black
Jos� Godoy,,0.00747210718691349,0.6263979077339172,0.04115007724612951,0.32497993274591863,Black
Jos� Iglesias,,0.10798070579767227,0.002292967401444912,0.09165831468999386,0.7980680763721466,Other
JT Brubaker,,0.6736840009689331,0.0023719430901110172,0.011114452965557575,0.31282956898212433,White
JT Chargois,,0.022336862981319427,0.2694149315357208,0.05519805313088,0.6530501842498779,Other
Juan Lagares,,0.25832483172416687,0.010671575553715229,0.09064132208004594,0.6403622794896364,Other
Junior Fern�ndez,,0.04701263830065727,0.00773949408903718,0.031029768753796816,0.9142180234193802,Other
Justin Bruihl,,0.7263611555099487,0.0006667794659733772,0.09973315679235384,0.1732388436794281,White
Justin Dunn,,3.893932898790808e-06,0.9968550205230713,0.002965171806863509,0.00017589240997040179,Black
Justin Grimm,,0.7774844169616699,0.0023450078442692757,0.02366764150792733,0.1965029090642929,White
Ke'Bryan Hayes,,0.00014939990069251508,0.6353541612625122,0.3492998128203908,0.015196629799902439,Black
Keegan Akin,,0.6954292058944702,0.0005690121906809509,0.017119145049946383,0.2868826314806938,White
Kelvin Guti�rrez,,0.00019637146033346653,0.8577288389205933,0.12957653845660388,0.012498236625106074,Black
Ken Giles,,0.1692153513431549,0.0926978662610054,0.2999863000586629,0.4381004720926285,Other
Kendall Graveman,,0.41800329089164734,0.18705891072750092,0.015869789756834507,0.3790680840611458,White
Kenley Jansen,,0.0002777019690256566,0.8167644739151001,0.17599019521730952,0.006967632914893329,Black
Kerry Carpenter,,0.8697338104248047,0.00010991496674250811,0.0021754151239292696,0.12798072583973408,White
Kervin Castro,,0.001325454213656485,0.0007919722702354193,0.9880258995908662,0.009856705379206687,Asian
Keston Hiura,,0.0003304429992567748,3.673744868137874e-05,0.9993015785830721,0.00033121719661721727,Asian
Kevin Gausman,,0.9799779057502747,0.0006990850088186562,0.006395571250322973,0.012927428353577852,White
Kevin Ginkel,,0.1616787165403366,0.06454451382160187,0.02966439025476575,0.7441124059259892,Other
Kevin Herget,,0.04992849379777908,0.038130324333906174,0.15136325173079967,0.7605778947472572,Other
Kevin Kiermaier,,0.38859719038009644,0.3073723316192627,0.06885519996285439,0.23517536371946335,White
Kody Clemens,,0.35546478629112244,0.016575299203395844,0.3949601026251912,0.23299981653690338,Asian
Kohei Arihara,,0.0869036465883255,0.0041033546440303326,0.8871174440573668,0.021875550970435143,Asian
Kolby Allard,,0.05652031674981117,0.00010163859406020492,0.9406611115628039,0.0027169479290023446,Asian
Kole Calhoun,,0.04098615050315857,0.00014055815699975938,0.9570623536465064,0.0018109955126419663,Asian
Kris Bryant,,0.14113634824752808,0.03280941769480705,0.05290617235004902,0.7731480970978737,Other
Kris Bubic,,0.994059681892395,5.455572136270348e-06,0.004333197975483927,0.0016017448506318033,White
Kutter Crawford,,0.3102153539657593,0.01616494357585907,0.031414124416187406,0.6422055512666702,Other
Kyle Barraclough,,0.08748412877321243,0.06047264114022255,0.3663028394803405,0.48574039712548256,Other
Kyle Bradish,,0.2949342429637909,0.0002439846721244976,0.700547787710093,0.004274032195098698,Asian
Kyle Crick,,0.989332914352417,3.982289126724936e-05,0.001015910558635369,0.009611376095563173,White
