Name,Href,player_headshot
David Bote,/player/david-bote-623520,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/623520/headshot/67/current"
Sean Bouchard,/player/sean-bouchard-656248,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656248/headshot/67/current"
Brad Boxberger,/player/brad-boxberger-502202,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/502202/headshot/67/current"
Matthew Boyd,/player/matthew-boyd-571510,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571510/headshot/67/current"
Silvino Bracho,/player/silvino-bracho-611093,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/611093/headshot/67/current"
Kyle Bradish,/player/kyle-bradish-680694,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/680694/headshot/67/current"
Archie Bradley,/player/archie-bradley-605151,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605151/headshot/67/current"
Bobby Bradley,/player/bobby-bradley-656252,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656252/headshot/67/current"
Jackie Bradley Jr.,/player/jackie-bradley-jr-598265,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/598265/headshot/67/current"
Michael Brantley,/player/michael-brantley-488726,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/488726/headshot/67/current"
Rob Brantly,/player/rob-brantly-542963,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/542963/headshot/67/current"
Matt Brash,/player/matt-brash-666374,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666374/headshot/67/current"
Ryan Brasier,/player/ryan-brasier-518489,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/518489/headshot/67/current"
Steven Brault,/player/steven-brault-643230,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/643230/headshot/67/current"
Huascar Brazoban,/player/huascar-brazoban-623211,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/623211/headshot/67/current"
John Brebbia,/player/john-brebbia-605154,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605154/headshot/67/current"
Alex Bregman,/player/alex-bregman-608324,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608324/headshot/67/current"
Will Brennan,/player/will-brennan-686823,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/686823/headshot/67/current"
Jake Brentz,/player/jake-brentz-641394,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641394/headshot/67/current"
Austin Brice,/player/austin-brice-592169,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592169/headshot/67/current"
Jonah Bride,/player/jonah-bride-681146,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681146/headshot/67/current"
Beau Brieske,/player/beau-brieske-689225,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/689225/headshot/67/current"
Jeff Brigham,/player/jeff-brigham-656257,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656257/headshot/67/current"
Lewis Brinson,/player/lewis-brinson-621446,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621446/headshot/67/current"
Zack Britton,/player/zack-britton-502154,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/502154/headshot/67/current"
Connor Brogdon,/player/connor-brogdon-641401,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641401/headshot/67/current"
Aaron Brooks,/player/aaron-brooks-605156,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605156/headshot/67/current"
Mike Brosseau,/player/mike-brosseau-670712,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670712/headshot/67/current"
Hunter Brown,/player/hunter-brown-686613,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/686613/headshot/67/current"
Seth Brown,/player/seth-brown-664913,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664913/headshot/67/current"
JT Brubaker,/player/jt-brubaker-664141,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664141/headshot/67/current"
Justin Bruihl,/player/justin-bruihl-677865,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/677865/headshot/67/current"
Vidal Bruján,/player/vidal-brujan-660644,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660644/headshot/67/current"
Kris Bryant,/player/kris-bryant-592178,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592178/headshot/67/current"
Kris Bubic,/player/kris-bubic-663460,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663460/headshot/67/current"
Walker Buehler,/player/walker-buehler-621111,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621111/headshot/67/current"
Madison Bumgarner,/player/madison-bumgarner-518516,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/518516/headshot/67/current"
Aaron Bummer,/player/aaron-bummer-607481,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607481/headshot/67/current"
Dylan Bundy,/player/dylan-bundy-605164,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605164/headshot/67/current"
Peyton Burdick,/player/peyton-burdick-680814,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/680814/headshot/67/current"
Jake Burger,/player/jake-burger-669394,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669394/headshot/67/current"
Brock Burke,/player/brock-burke-656271,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656271/headshot/67/current"
Alec Burleson,/player/alec-burleson-676475,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676475/headshot/67/current"
Corbin Burnes,/player/corbin-burnes-669203,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669203/headshot/67/current"
Ryan Burr,/player/ryan-burr-621114,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621114/headshot/67/current"
Matt Bush,/player/matt-bush-456713,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/456713/headshot/67/current"
José Butto,/player/jose-butto-676130,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676130/headshot/67/current"
Byron Buxton,/player/byron-buxton-621439,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621439/headshot/67/current"
Edward Cabrera,/player/edward-cabrera-665795,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/665795/headshot/67/current"
Génesis Cabrera,/player/genesis-cabrera-650893,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/650893/headshot/67/current"
Miguel Cabrera,/player/miguel-cabrera-408234,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/408234/headshot/67/current"
Oswaldo Cabrera,/player/oswaldo-cabrera-665828,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/665828/headshot/67/current"
Lorenzo Cain,/player/lorenzo-cain-456715,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/456715/headshot/67/current"
Kole Calhoun,/player/kole-calhoun-594777,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/594777/headshot/67/current"
Willie Calhoun,/player/willie-calhoun-641432,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641432/headshot/67/current"
Alex Call,/player/alex-call-669743,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669743/headshot/67/current"
Johan Camargo,/player/johan-camargo-622666,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622666/headshot/67/current"
Daz Cameron,/player/daz-cameron-663662,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663662/headshot/67/current"
Luis Campusano,/player/luis-campusano-669134,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669134/headshot/67/current"
Jeimer Candelario,/player/jeimer-candelario-600869,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/600869/headshot/67/current"
Mark Canha,/player/mark-canha-592192,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592192/headshot/67/current"
Robinson Canó,/player/robinson-cano-429664,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/429664/headshot/67/current"
Yennier Cano,/player/yennier-cano-666974,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666974/headshot/67/current"
Conner Capel,/player/conner-capel-668843,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668843/headshot/67/current"
Vinny Capra,/player/vinny-capra-681962,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681962/headshot/67/current"
Victor Caratini,/player/victor-caratini-605170,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605170/headshot/67/current"
Dylan Carlson,/player/dylan-carlson-666185,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666185/headshot/67/current"
Drew Carlton,/player/drew-carlton-656290,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656290/headshot/67/current"
Kerry Carpenter,/player/kerry-carpenter-681481,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681481/headshot/67/current"
Matt Carpenter,/player/matt-carpenter-572761,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572761/headshot/67/current"
Carlos Carrasco,/player/carlos-carrasco-471911,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/471911/headshot/67/current"
Corbin Carroll,/player/corbin-carroll-682998,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/682998/headshot/67/current"
Curt Casali,/player/curt-casali-592200,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592200/headshot/67/current"
Triston Casas,/player/triston-casas-671213,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/671213/headshot/67/current"
Daniel Castano,/player/daniel-castano-641447,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641447/headshot/67/current"
Ryan Castellani,/player/ryan-castellani-624418,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/624418/headshot/67/current"
Humberto Castellanos,/player/humberto-castellanos-528748,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/528748/headshot/67/current"
Nick Castellanos,/player/nick-castellanos-592206,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592206/headshot/67/current"
Diego Castillo,/player/diego-castillo-660636,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660636/headshot/67/current"
Diego Castillo,/player/diego-castillo-650895,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/650895/headshot/67/current"
José Castillo,/player/jose-castillo-620454,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/620454/headshot/67/current"
Luis Castillo,/player/luis-castillo-622379,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622379/headshot/67/current"
Luis Castillo,/player/luis-castillo-622491,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622491/headshot/67/current"
Max Castillo,/player/max-castillo-666721,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666721/headshot/67/current"
Anthony Castro,/player/anthony-castro-621593,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621593/headshot/67/current"
Harold Castro,/player/harold-castro-605612,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605612/headshot/67/current"
Jason Castro,/player/jason-castro-488771,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/488771/headshot/67/current"
